frame_index,memory_state,decision,policy,transition,unified_memory_score,geometry_confidence,intent_state,delete_frame,memory_size
9,INSERT,physmem_insert,physmem_rule,selection_progress_anchor|trajectory_progress_bypasses_insert_hysteresis|view=Novel View|selection=progress_anchor|trajectory=Starting:right|prev=KEEP,0.6584850082806942,0.9848674479871988,Viewpoint Locomotion,1,9
12,KEEP,physmem_keep,physmem_rule,selection_protect_current|view=View Transition|selection=protect_current|trajectory=Idle:none|prev=INSERT,0.627435882204697,0.9603677317500114,Turn Left,5,9
15,KEEP,physmem_keep,physmem_rule,proposal_keep_validated|view=Known View|selection=current_window|trajectory=Starting:left|prev=KEEP,0.777784467312925,0.9905334366485476,Viewpoint Locomotion,8,9
18,INSERT,physmem_insert,physmem_rule,pose_lateral_motion_preserve_progression|view=Known View|selection=current_window|trajectory=Starting:right|prev=KEEP,0.5538065879765796,0.9582297690212727,Viewpoint Locomotion,2,9
21,KEEP,physmem_keep,physmem_rule,proposal_keep_validated|view=Known View|selection=current_window|trajectory=Starting:left|prev=INSERT,0.6255590947356484,0.9503427892923355,Viewpoint Locomotion,13,9
24,KEEP,physmem_keep,physmem_rule,view_revisit_retrieve_memory|view=Revisit|selection=current_window|trajectory=Starting:right|prev=KEEP,0.6331844390075975,0.942406352609396,Viewpoint Locomotion,16,9
27,KEEP,physmem_keep,physmem_rule,selection_protect_current|view=View Transition|selection=protect_current|trajectory=Idle:none|prev=KEEP,0.5612784728821479,0.9583191238343716,Turn Right,19,9
30,KEEP,physmem_keep,physmem_rule,view_revisit_retrieve_memory|view=Revisit|selection=current_window|trajectory=Starting:backward|prev=KEEP,0.5441007776945654,0.9736830964684486,Viewpoint Locomotion,22,9
33,INSERT,physmem_insert,physmem_rule,pose_forward_progression_preserve_progression|view=Known View|selection=current_window|trajectory=Starting:forward|prev=KEEP,0.531085214472456,0.9443937242031097,Viewpoint Locomotion,4,9
36,INSERT,physmem_insert,physmem_rule,trajectory_forward_progress|trajectory_progress_bypasses_insert_hysteresis|view=Novel View|selection=progress_anchor|trajectory=Progressing:forward|prev=INSERT,0.5686386594294652,0.8867318779230118,Walk,12,9
39,INSERT,physmem_insert,physmem_rule,trajectory_forward_progress|trajectory_progress_bypasses_insert_hysteresis|view=Novel View|selection=progress_anchor|trajectory=Progressing:forward|prev=INSERT,0.6112048183922476,0.9075641855597496,Walk,26,9
42,INSERT,physmem_insert,physmem_rule,trajectory_forward_progress|trajectory_progress_bypasses_insert_hysteresis|view=Novel View|selection=progress_anchor|trajectory=Progressing:forward|prev=INSERT,0.5179978371653013,0.9016364887356758,Viewpoint Locomotion,28,9
45,INSERT,physmem_insert,physmem_rule,trajectory_forward_progress|trajectory_progress_bypasses_insert_hysteresis|view=Novel View|selection=progress_anchor|trajectory=Progressing:forward|prev=INSERT,0.5782594152984225,0.9817410223186016,Viewpoint Locomotion,30,9
48,INSERT,physmem_insert,physmem_rule,trajectory_forward_progress|trajectory_progress_bypasses_insert_hysteresis|view=Novel View|selection=progress_anchor|trajectory=Progressing:forward|prev=INSERT,0.46095854805634606,0.9705933332443237,Walk,32,9
51,INSERT,physmem_insert,physmem_rule,trajectory_forward_progress|view=Novel View|selection=progress_anchor|trajectory=Progressing:forward|prev=INSERT,0.44260269284141396,0.9556668139994144,Walk,34,9
54,INSERT,physmem_insert,physmem_rule,trajectory_forward_progress|view=Novel View|selection=progress_anchor|trajectory=Progressing:forward|prev=INSERT,0.4485579028359774,0.958175465464592,Walk,36,9
57,KEEP,physmem_keep,physmem_rule,view_revisit_retrieve_memory|view=Revisit|selection=current_window|trajectory=Starting:left|prev=INSERT,0.549276560905211,0.9435929507017136,Left,41,9
60,KEEP,physmem_keep,physmem_rule,view_revisit_retrieve_memory|view=Revisit|selection=current_window|trajectory=Starting:right|prev=KEEP,0.5551614923115785,0.9034609869122505,Viewpoint Locomotion,44,9
63,KEEP,physmem_keep,physmem_rule,selection_protect_current|view=View Transition|selection=protect_current|trajectory=Idle:none|prev=KEEP,0.5284959300173182,0.9550151526927948,Turn Left,47,9
66,KEEP,physmem_keep,physmem_rule,view_revisit_retrieve_memory|view=Revisit|selection=current_window|trajectory=Starting:left|prev=KEEP,0.6168497270034045,0.9675709195435047,Viewpoint Locomotion,50,9
69,KEEP,physmem_keep,physmem_rule,view_revisit_retrieve_memory|view=Revisit|selection=current_window|trajectory=Starting:right|prev=KEEP,0.5867589045507313,0.9604462236166,Viewpoint Locomotion,53,9
72,INSERT,physmem_insert,physmem_rule,trajectory_right_progress|trajectory_progress_bypasses_insert_hysteresis|view=Revisit|selection=progress_anchor|trajectory=Progressing:right|prev=KEEP,0.5851590619706585,0.9627077542245388,Viewpoint Locomotion,38,9
75,KEEP,physmem_keep,physmem_rule,selection_protect_current|view=View Transition|selection=protect_current|trajectory=Idle:none|prev=INSERT,0.6593134197336294,0.9652967154979706,Turn Right,58,9
78,KEEP,physmem_keep,physmem_rule,selection_protect_current|view=View Transition|selection=protect_current|trajectory=Idle:none|prev=KEEP,0.5561308682719996,0.9565852172672749,Turn Right,61,9
81,KEEP,physmem_keep,physmem_rule,view_revisit_retrieve_memory|view=Revisit|selection=current_window|trajectory=Starting:backward|prev=KEEP,0.46128561518284505,0.9529098384082317,Viewpoint Locomotion,64,9
84,INSERT,physmem_insert,physmem_rule,pose_forward_progression_preserve_progression|view=Known View|selection=current_window|trajectory=Starting:forward|prev=KEEP,0.4515005381895115,0.9367318078875542,Viewpoint Locomotion,40,9
87,INSERT,physmem_insert,physmem_rule,trajectory_forward_progress|trajectory_progress_bypasses_insert_hysteresis|view=Novel View|selection=progress_anchor|trajectory=Progressing:forward|prev=INSERT,0.5725529787501968,0.9662701971828938,Walk,57,9
90,INSERT,physmem_insert,physmem_rule,trajectory_forward_progress|view=Novel View|selection=progress_anchor|trajectory=Progressing:forward|prev=INSERT,0.42301926861547784,0.9080775007605553,Walk,68,9
