frame_index,estimator,unified_memory_score,evidence_confidence,intent_state,intent_confidence,intent_score,mode,appearance_score,appearance_weight,appearance_contribution,semantic_score,semantic_weight,semantic_contribution,geometry_score,geometry_weight,geometry_contribution,intent_weight,intent_contribution
9,depth,0.7569017672266398,0.795448986134332,Turn Right,0.598958320915699,0.401041679084301,weighted,0.8657314629258517,0.281512274238731,0.24371403300828012,0.6621578931808472,0.21531569822411814,0.14257298910484514,0.9484408348798752,0.30840710756377154,0.29250589458067094,0.19476491997337933,0.07810885053284355
12,depth,0.5523678593596931,0.8519697729291049,Turn Right,1.0,0.0,weighted,0.75,0.22470143517705882,0.1685260763827941,0.6922004222869873,0.2073845710907363,0.1435516876848134,0.895561970770359,0.2683120801627932,0.24029009529208561,0.29960191356941174,0.0
15,depth,0.7661437146156954,0.8041489667468131,Turn Right,0.598958320915699,0.401041679084301,weighted,0.9013513513513514,0.28897403103117875,0.2604671333754003,0.6937457323074341,0.22241548811680908,0.15429979568011112,0.925087682902813,0.2965839196723116,0.27436613103589275,0.19202656117970043,0.07701065452429132
18,depth,0.6297527427145533,0.9080859250135107,Walk,1.0,0.0,weighted,0.9126819126819127,0.254029661183456,0.23184827704685484,0.7447471022605896,0.20728783098011702,0.15437701145632501,0.9353873059153557,0.2603493255374694,0.24352745421137342,0.2783331822989575,0.0
21,depth,0.5855570860738806,0.8760200349460757,Walk,1.0,0.0,weighted,0.8590308370044053,0.24951663008844957,0.2143424795913994,0.6826050281524658,0.19827146939215298,0.13534110194626134,0.9011440277099609,0.26174895164720235,0.23587350453621975,0.29046294887219515,0.0
24,depth,0.5830943067082051,0.8751599772092868,Backward,1.0,0.0,weighted,0.8186046511627907,0.23908631631716462,0.19571717056660917,0.6650383472442627,0.19423487079682683,0.12917363745192462,0.9402445070445538,0.2746131423849267,0.25820349868967124,0.2920656705010818,0.0
27,depth,0.5396334796683968,0.8469509803425286,Backward,1.0,0.0,weighted,0.7772727272727272,0.23886951188762057,0.18566675696719598,0.563007652759552,0.17302210470647494,0.0974127690463099,0.9136833474040031,0.28079088273177266,0.2565539536548909,0.30731750067413177,0.0
30,depth,0.7020757953227973,0.9281415920122686,Viewpoint Locomotion,0.9428090696799624,0.057190930320037636,weighted,0.9578195976638546,0.2593273506556209,0.24838881866820015,0.8109555840492249,0.21956427246195548,0.17805687281072824,0.9818927198648453,0.26584509054903954,0.2610313590219125,0.25526328633338413,0.014598744821956387
33,depth,0.6230423369224898,0.9038487550473715,Viewpoint Locomotion,1.0,0.0,weighted,0.8393316195372751,0.23568970570121817,0.1978218223944672,0.7345952391624451,0.20627905788079698,0.1515316138581479,0.9872453063726425,0.27722481829310314,0.2736889006698748,0.28080641812488166,0.0
36,depth,0.6754506474074302,0.942244936673227,Viewpoint Locomotion,1.0,0.0,weighted,0.9514134275618374,0.253831669204296,0.24149885842140176,0.8199467062950134,0.2187570987418091,0.1793691625919994,0.9768460318446159,0.26061694278809816,0.254582626394029,0.26679428926579674,0.0
39,depth,0.7204568646213096,0.8614478421624929,Turn Right,0.80078125,0.19921875,weighted,0.9040307101727447,0.26459391618840883,0.23920102595919493,0.7571123838424683,0.22159350161604727,0.16777118425252538,0.9547479785978794,0.27943797017903144,0.26679283717192476,0.23437461201651244,0.046691817237664586
42,depth,0.5571146935198295,0.8585855040083079,Walk,1.0,0.0,weighted,0.7595628415300546,0.22898602545299734,0.17392927616375206,0.6082580089569092,0.18337203494634766,0.11153750887484219,0.9492498748004436,0.2861711291121765,0.27164790848123516,0.3014708104884785,0.0
