frame_index,estimator,unified_memory_score,evidence_confidence,intent_state,intent_confidence,intent_score,mode,appearance_score,appearance_weight,appearance_contribution,semantic_score,semantic_weight,semantic_contribution,geometry_score,geometry_weight,geometry_contribution,intent_weight,intent_contribution
9,depth,0.7673344337045224,0.8054828463227108,Turn Right,0.598958320915699,0.401041679084301,weighted,0.898,0.28898406246349395,0.2595076880922176,0.6620428562164307,0.2130510402164353,0.14104891918477047,0.9484366253018379,0.3052149988517725,0.28947708350247947,0.1927498984682982,0.07730074292505484
12,depth,0.5708861854253666,0.8650261006375104,Turn Right,1.0,0.0,weighted,0.8134920634920635,0.2392804865813074,0.19465277678241277,0.6906524300575256,0.20314844721818162,0.14030496873365012,0.8955981060862541,0.2634311509883673,0.2359284399093038,0.2941399152121437,0.0
15,depth,0.7112569172566519,0.7517262347263582,Turn Right,0.598958320915699,0.401041679084301,weighted,0.7792207792207793,0.2660158347653412,0.2072850660509152,0.6467492580413818,0.22079178116090378,0.14279692064744967,0.9042986929416656,0.3087158069894413,0.2791713007509833,0.20447657708431385,0.08200362980730373
18,depth,0.6116371251921968,0.8953759500926619,Walk,1.0,0.0,weighted,0.8830409356725146,0.2505529974267265,0.22124855328324972,0.7004638910293579,0.19874880132587744,0.13921635871414492,0.9408630505204201,0.2669593763469309,0.25117221319480226,0.2837388249004651,0.0
21,depth,0.5913601580161065,0.8804936907962235,Walk,1.0,0.0,weighted,0.8133802816901409,0.23517551433875708,0.191287126099482,0.6995156407356262,0.20225342844083868,0.1414794365867704,0.9457136355340481,0.27343752444028724,0.25859359532985415,0.28913353278011694,0.0
24,depth,0.5762121060109641,0.8699547044864847,Backward,1.0,0.0,weighted,0.8133802816901409,0.2389244374924129,0.19433642627023726,0.6642231941223145,0.1951106470091988,0.12959701716372143,0.9267376214265823,0.27222231702286764,0.2522786625770054,0.29374259847552064,0.0
27,depth,0.5256262640771058,0.83806440395815,Backward,1.0,0.0,weighted,0.6666666666666666,0.2082920932540294,0.13886139550268625,0.5918186902999878,0.18490673074416392,0.10943125921666358,0.9421482160687447,0.2943630361207626,0.2773336093577559,0.31243813988104413,0.0
30,depth,0.7112331828854438,0.9352880307813078,Viewpoint Locomotion,0.9428090696799624,0.057190930320037636,weighted,0.9771863117870723,0.26221737478833845,0.25623522935590487,0.8335704207420349,0.22367960417748334,0.1864527017656366,0.9730610568076372,0.26111040724490064,0.25407636881719553,0.2529926137892776,0.01446888294670677
33,depth,0.6358286327061973,0.9141218318678846,Viewpoint Locomotion,1.0,0.0,weighted,0.9089726918075423,0.25296091835373147,0.2299345668780992,0.7007968425750732,0.19502699528262654,0.13667430251096838,0.9835629761219025,0.2737188872019546,0.26921976331712977,0.2782931991616874,0.0
36,depth,0.6516037666322869,0.9241682103186901,Viewpoint Locomotion,1.0,0.0,weighted,0.9052437902483901,0.24673727008962343,0.22335738157147145,0.7923393249511719,0.21596352731617635,0.17111639544777313,0.9712740052491426,0.26473475890779713,0.2571299896130423,0.27256444368640315,0.0
39,depth,0.718907719581357,0.8607439744593575,Turn Right,0.80078125,0.19921875,weighted,0.9238095238095239,0.2720038425779176,0.25127974028626676,0.7106487154960632,0.20924138186071142,0.14869711924793583,0.9610710740089417,0.2829750271927467,0.2719591133018425,0.23577974836862423,0.046971746745311856
42,depth,0.5738546802365361,0.8695295128878611,Walk,1.0,0.0,weighted,0.8,0.23653986612106004,0.18923189289684805,0.6340118050575256,0.1874613343593484,0.11885269897566282,0.9480819329619408,0.2803239668682666,0.26577008836402527,0.29567483265132505,0.0
45,depth,0.5500225082631922,0.8526387582673745,Walk,1.0,0.0,weighted,0.7142857142857143,0.21615446428870158,0.15439604592050113,0.6485904455184937,0.1962740084113484,0.12730144655921702,0.9416390471160412,0.2849552772957678,0.26832501578347406,0.3026162500041822,0.0
48,depth,0.6401637058567919,0.915627930521739,Viewpoint Locomotion,1.0,0.0,weighted,0.8859447004608295,0.2440460700084611,0.21621132239228869,0.7778802514076233,0.214278180336175,0.16668276479107183,0.9664105214178562,0.2662115249904169,0.25726961867343145,0.27546422466494697,0.0
51,depth,0.6583414196827595,0.9294975237474155,Turn Left,1.0,0.0,weighted,0.9324090121317158,0.2528283951244105,0.23573947413679872,0.7838830351829529,0.2125546698625871,0.16661799975419528,0.9716205056756735,0.2634608309483465,0.25598394579176553,0.2711561040646559,0.0
54,depth,0.7761560010959743,0.8138949606033197,Turn Right,0.598958320915699,0.401041679084301,weighted,0.8833333333333333,0.28121315009474745,0.24840494925036025,0.685156524181366,0.21812266921472823,0.14944816988432502,0.9737041220068932,0.30998309819977216,0.3018318204695857,0.19068108249075214,0.07647106149170334
57,depth,0.6198489580266907,0.900949607373563,Turn Right,1.0,0.0,weighted,0.9002849002849003,0.25307067006726963,0.22783570296654473,0.7249549627304077,0.2037853107707552,0.1477351723748174,0.9322047829627991,0.26204336981510296,0.24427808268532855,0.2811006493468723,0.0
60,depth,0.7525525996833926,0.7911083567250086,Turn Right,0.598958320915699,0.401041679084301,weighted,0.8747300215982722,0.2845013627854598,0.2488618832140631,0.6843283176422119,0.22257420478853135,0.1523138311134888,0.9165908321738243,0.2981163724021277,0.27325073386470794,0.19480806002388124,0.07812615149113263
63,depth,0.49772177444573784,0.820938675867692,Walk,1.0,0.0,weighted,0.631578947368421,0.20413699037176053,0.128928625497954,0.5416595935821533,0.17507353546309862,0.0948302600659327,0.9206590726971626,0.29757257274318655,0.2739628888818511,0.3232169014219542,0.0
66,depth,0.447664891050938,0.7904991848811802,Walk,1.0,0.0,weighted,0.5757575757575758,0.19738944190226068,0.11364846654978646,0.4769022762775421,0.16349845511364622,0.07797278541155943,0.8642012029886246,0.29627780915385094,0.2560436390895921,0.3428342938302422,0.0
69,depth,0.515423650738392,0.8340729128847562,Backward,1.0,0.0,weighted,0.64,0.20393552777367308,0.13051873777515077,0.5422961711883545,0.17280227481396754,0.09371001200425241,0.9559505432844162,0.3046129352659952,0.2911949009589888,0.3186492621463642,0.0
72,depth,0.6640122875575176,0.9338048523251072,Backward,1.0,0.0,weighted,0.9347353154459753,0.25218463813301156,0.2357258872758897,0.7915695905685425,0.21355959003151787,0.16904727724323437,0.9802464619278908,0.264463207067881,0.2592391230383935,0.26979256476758956,0.0
75,depth,0.6354677637966735,0.8762167589358875,Viewpoint Locomotion,0.9428090696799624,0.057190930320037636,weighted,0.7842105263157895,0.22611370988783436,0.17732075143835432,0.7727347016334534,0.22280485186327312,0.17216904072705214,0.9684587828814983,0.2792385474593995,0.27043102380612755,0.27184289078949303,0.015546947825139497
78,depth,0.6221144899889208,0.9035108461594067,Viewpoint Locomotion,1.0,0.0,weighted,0.8772727272727273,0.24686134882228988,0.21656472873955432,0.7040713429450989,0.19812311038881134,0.13949280439991046,0.9723622165620327,0.2736191846184129,0.266056956849456,0.28139635617048586,0.0
81,depth,0.6565045694360908,0.9278563981669222,Viewpoint Locomotion,1.0,0.0,weighted,0.9084895259095921,0.24652029423837385,0.2239611052397134,0.8000962138175964,0.21710757078001908,0.17370694537222908,0.9766667410731316,0.26502030625077566,0.2588365188241483,0.2713518287308314,0.0
84,depth,0.7254550847513782,0.8656904849434324,Turn Right,0.80078125,0.19921875,weighted,0.8700623700623701,0.25328728738327155,0.2203757375673579,0.7841622233390808,0.2282805569487542,0.17900898908201876,0.980075241997838,0.2853135683357284,0.2796287645319057,0.23311858733224586,0.046441593570095856
87,depth,0.5802712674530639,0.874554733909049,Walk,1.0,0.0,weighted,0.8146911519198664,0.23975013627799788,0.19532231469726705,0.6265872120857239,0.18439425680957836,0.11553908329893271,0.956805843859911,0.28157214045643864,0.2694098694568641,0.29428346645598513,0.0
90,depth,0.5563255056336638,0.8580730595341723,Walk,1.0,0.0,weighted,0.7511520737327189,0.2266583008561424,0.17025485271682583,0.6109129190444946,0.18434147896789568,0.11261659101725646,0.9519635289907455,0.28725266627545337,0.2734540618995815,0.30174755390050856,0.0
93,depth,0.576372303942985,0.8718540275561634,Viewpoint Locomotion,1.0,0.0,weighted,0.8597883597883598,0.25405174649281204,0.21843073441842303,0.6052402853965759,0.17883744272911223,0.10823962487696169,0.9192754253745079,0.2716290871648973,0.24970194464760026,0.29548172361317837,0.0
96,depth,0.6094785749586231,0.892859021953609,Turn Left,1.0,0.0,weighted,0.8882211538461539,0.25170450760732527,0.22356926817525646,0.7308146357536316,0.20709857815034194,0.15135067195603716,0.909789189696312,0.2578164672473469,0.2345586348273295,0.28338044699498594,0.0
99,depth,0.743569268103397,0.7824834838600845,Turn Right,0.598958320915699,0.401041679084301,weighted,0.7853403141361257,0.2578025793557268,0.20246275865632998,0.7146809101104736,0.2346073144678045,0.1676693690224246,0.9473061673343182,0.3109708861017974,0.2945846382656505,0.19661922007467128,0.07885250215899187
102,depth,0.5333210800225512,0.8434749158708774,Turn Right,1.0,0.0,weighted,0.6977329974811083,0.2164045655667163,0.150992606201462,0.5793273448944092,0.1796805982308273,0.10409388390210425,0.947146113961935,0.29376100035413016,0.27823458991898503,0.3101538358483263,0.0
105,depth,0.6882286820657056,0.7298478451602218,Turn Right,0.598958320915699,0.401041679084301,weighted,0.7469879518072289,0.26225756462223193,0.195903241043113,0.6216561198234558,0.21825522034588213,0.13567969341143446,0.8806965798139572,0.3092008909037164,0.27231216709433154,0.21028632412816958,0.08433358051682668
108,depth,0.46620490671507914,0.8001927932063093,Walk,1.0,0.0,weighted,0.6074766355140186,0.20288983758813042,0.12325083591802315,0.5124143362045288,0.1711401811567572,0.08769468232536255,0.8742295950651169,0.2919820947638823,0.25525938847169344,0.3339878864912301,0.0
