frame_index,estimator,unified_memory_score,evidence_confidence,intent_state,intent_confidence,intent_score,mode,appearance_score,appearance_weight,appearance_contribution,semantic_score,semantic_weight,semantic_contribution,geometry_score,geometry_weight,geometry_contribution,intent_weight,intent_contribution
54,depth,0.547932964272124,0.8536196940115182,Walk,1.0,0.0,weighted,0.6573033707865169,0.20092891786241074,0.13207125499944977,0.6368798017501831,0.1946857038340871,0.12399139246144825,0.9771397300064564,0.2986986485641081,0.291870316811226,0.3056867297393941,0.0
57,depth,0.5719507894435825,0.871065036437075,Left,1.0,0.0,weighted,0.8,0.23929139759479404,0.19143311807583524,0.569848895072937,0.1704499231498153,0.09713070037218928,0.9733552820980549,0.2911444322618982,0.28338697099555793,0.29911424699349254,0.0
60,depth,0.5232250161359386,0.8391324430089993,Viewpoint Locomotion,1.0,0.0,weighted,0.6571428571428571,0.20759630908801122,0.13642043168640736,0.5457518100738525,0.172407050031746,0.09409145962431864,0.9625896327197552,0.30408921400718225,0.2927131248252126,0.31590742687306056,0.0
63,depth,0.5159617186638996,0.83482467410441,Turn Left,1.0,0.0,weighted,0.6282051282051282,0.2003113438023719,0.12583661341431054,0.5459437370300293,0.17408123349363194,0.09503855916031052,0.961994681507349,0.3067444672634858,0.2950865460892785,0.31886295544051035,0.0
66,depth,0.628773321020634,0.9074217609350491,Viewpoint Locomotion,1.0,0.0,weighted,0.8769574944071589,0.24436283768780923,0.21429582186492444,0.7502148747444153,0.20904620444811967,0.15682957208584153,0.9615791067481041,0.267942517949656,0.25764792706986805,0.2786484399144151,0.0
69,depth,0.585887230413594,0.8767596934029136,Viewpoint Locomotion,1.0,0.0,weighted,0.7615176151761518,0.2215045043360402,0.1686795818927569,0.7174851298332214,0.2086966668728009,0.1497367551269921,0.9589301198720932,0.27892636580183927,0.26747089339384506,0.2908724629893196,0.0
72,depth,0.5460498180867803,0.8488210861503731,Viewpoint Locomotion,1.0,0.0,weighted,0.7480314960629921,0.22648244461449848,0.16941600187698705,0.6446062922477722,0.19516826450562882,0.12580669134740588,0.9101855158805847,0.27557802281627997,0.25082712486238734,0.3027712680635927,0.0
75,depth,0.6023108388575097,0.8875278943487376,Turn Right,1.0,0.0,weighted,0.8395303326810176,0.2394483694828508,0.20102416929186498,0.7378345727920532,0.21044300429137747,0.15527212416840472,0.9287367835640907,0.2648915707345438,0.24601454539724002,0.2852170554912279,0.0
78,depth,0.511247313180828,0.8254881886502907,Turn Right,1.0,0.0,weighted,0.7033492822966507,0.22102109422971783,0.15545502799889244,0.6004984974861145,0.1887011735681336,0.11331477120153073,0.8784244135022163,0.2760368567326858,0.24247751398040485,0.3142408754694628,0.0
81,depth,0.5840937384218514,0.8779327593915205,Viewpoint Locomotion,1.0,0.0,weighted,0.8465909090909091,0.24876144388909488,0.210599176928836,0.6057876944541931,0.17800406305389316,0.10783267096089676,0.950845368206501,0.27939547208734283,0.2656618905321187,0.29383902096966913,0.0
84,depth,0.5602869884416275,0.8627753184441864,Viewpoint Locomotion,1.0,0.0,weighted,0.7862595419847328,0.23783433580353866,0.18699951593713343,0.5605993270874023,0.16957475425122662,0.09506349312424926,0.9590537920594215,0.2901025799426758,0.27822397938024473,0.30248833000255887,0.0
87,depth,0.5808463419233685,0.8757437680149731,Walk,1.0,0.0,weighted,0.8527472527472527,0.25147296994185186,0.21444288425810665,0.5968637466430664,0.1760135826124319,0.105056126378125,0.9413985908031464,0.2776160213541116,0.2613473312871369,0.29489742609160463,0.0
90,depth,0.5123024067891231,0.8285219196089706,Walk,1.0,0.0,weighted,0.7244444444444444,0.2290834692872673,0.16595824663922032,0.5436522364616394,0.17191344535732014,0.09346112904633294,0.8942635133862495,0.282783572535565,0.25288303110356974,0.3162195128198475,0.0
93,depth,0.6093927655382445,0.8935213808137195,Viewpoint Locomotion,1.0,0.0,weighted,0.8717579250720461,0.2476913721061417,0.21592691660549815,0.7071937322616577,0.20093397587899978,0.14209924834004375,0.9405812099575996,0.2672460367393836,0.25136660059270255,0.28412861527547495,0.0
96,depth,0.595955239548442,0.8860857889387462,Viewpoint Locomotion,1.0,0.0,weighted,0.8652912621359223,0.2510474292661249,0.2172291469256639,0.6250371932983398,0.18134238428102112,0.11334573489703842,0.9563957937061787,0.2774796370625497,0.2653803577257396,0.29013054939030425,0.0
99,depth,0.5866427736390296,0.8805639893544791,Walk,1.0,0.0,weighted,0.8936170212765957,0.2626530012776357,0.2347111926310787,0.5820680260658264,0.17108214185035964,0.09958144460195255,0.9265872165560722,0.27234364115655524,0.2523501364059983,0.2939212157154495,0.0
102,depth,0.5295148043416673,0.8408118022214115,Walk,1.0,0.0,weighted,0.7159090909090909,0.2228603507548169,0.1595477511085621,0.5627865195274353,0.17519375397608067,0.09859668304314421,0.933670736849308,0.2906488973893583,0.2713703701899611,0.31129699787974424,0.0
105,depth,0.6185039336098774,0.9007376149948324,Walk,1.0,0.0,weighted,0.8533501896333755,0.24084416553077703,0.20552441432778065,0.7116402387619019,0.2008488444074399,0.1429321195891626,0.9781727939844131,0.27607330867682806,0.27004739969293423,0.28223368138495497,0.0
108,depth,0.5829335679214455,0.8779198717752565,Right,1.0,0.0,weighted,0.8237704918032787,0.24300101260088539,0.20017706365892607,0.5946658253669739,0.17541827385317954,0.10431525260535086,0.9715515803545713,0.28659440969212396,0.27844125165716854,0.29498630385381114,0.0
111,depth,0.5799503698782575,0.8747544573679789,Turn Left,1.0,0.0,weighted,0.784741144414169,0.23134489699465874,0.18154585922196653,0.6309762597084045,0.18601438047101365,0.11737065804157629,0.9763658214360476,0.2878366350446062,0.28103385261471475,0.29480408748972137,0.0
114,depth,0.5950340684422362,0.884128920520295,Turn Left,1.0,0.0,weighted,0.7865497076023392,0.22738747137133872,0.17885154911956175,0.6931887865066528,0.20039730969730993,0.13891316792827615,0.9793338235467672,0.28312036685329245,0.2772693513943983,0.28909485207805885,0.0
117,depth,0.5446509695831483,0.8508920546361463,Viewpoint Locomotion,1.0,0.0,weighted,0.6743295019157088,0.20650739834991438,0.13925403107120665,0.6251992583274841,0.19146169924453835,0.11970171236580521,0.9658724181354046,0.2957898173525493,0.2856952261461364,0.306241085052998,0.0
