frame_index,reference_frame,middle_frame,current_frame,similarity,delete_frame,delete_range,memory_size,matching_points,orb_runtime_ms,lightglue_runtime_ms,runtime_ms,confidence,semantic_similarity,final_similarity,spatial_alpha,average_displacement,median_displacement,maximum_displacement,depth_runtime_ms,geometry_similarity,depth_difference,depth_metric,depth_cache_hit_reference,depth_cache_hit_current,memory_state,policy,transition,unified_memory_score,geometry_confidence,intent_state,estimator,decision,window_before,window_after,pose_x,pose_z,pose_yaw,pose_pitch,delta_x,delta_z,delta_yaw,delta_pitch,movement_magnitude,rotation_magnitude,pose_confidence,pose_delta_position,view_intent,move_intent,has_view_motion,has_move_motion,action_explanation,use_pose_memory
39,28,31,35,0.906691201031208,29,29-30-31,9,225280,0.0,0.0,136.51950797066092,0.906691201031208,0.906691201031208,0.906691201031208,0.0,0.0,0.0,0.0,136.51950797066092,0.906691201031208,0.09330879896879196,l1,False,False,KEEP,physmem_rule,proposal_keep_validated|prev=INSERT,0.5908680052418216,0.906691201031208,Walk,depth,physmem_keep,0 26 28 29 30 31 32 33 34,0 26 28 32 33 34 35 36 37,0.0,2.3333333134651184,1.862645149230957e-09,0.0,-0.3333333432674408,1.0,0.0,0.0,1.0540925565309005,0.0,1.0,1.0540925565309005,None,Walk,False,True,locomotion,True
42,28,34,38,0.9593009687960148,32,32-33-34,9,225280,0.0,0.0,143.66194093599916,0.9593009687960148,0.9593009687960148,0.9593009687960148,0.0,0.0,0.0,0.0,143.66194093599916,0.9593009687960148,0.040699031203985214,l1,True,False,KEEP,physmem_rule,proposal_keep_validated|prev=KEEP,0.5796233496011891,0.9593009687960148,Viewpoint Locomotion,depth,physmem_keep,0 26 28 32 33 34 35 36 37,0 26 28 35 36 37 38 39 40,0.6666666865348816,3.3333333134651184,-0.04003906063735485,0.0,0.6666666865348816,1.0,-0.0400390625,0.0,1.201850436175566,0.0400390625,1.0,1.201850436175566,Turn Left,Walk,True,True,viewpoint_locomotion,True
45,28,37,41,0.9764405246824026,26,26-35,9,225280,0.0,0.0,103.6988040432334,0.9764405246824026,0.9764405246824026,0.9764405246824026,0.0,0.0,0.0,0.0,103.6988040432334,0.9764405246824026,0.02355947531759739,l1,True,False,INSERT,physmem_rule,pose_forward_progression_preserve_progression|prev=KEEP,0.5497289911199761,0.9764405246824026,Viewpoint Locomotion,depth,physmem_insert,0 26 28 35 36 37 38 39 40,0 28 36 37 38 39 40 41 42,0.6666666865348816,4.333333313465118,1.862645149230957e-09,0.0,0.0,1.0,0.0400390625,0.0,1.0,0.0400390625,1.0,1.0,Turn Right,Walk,True,True,viewpoint_locomotion,True
48,36,39,43,0.9501266963779926,37,37-38-39,9,225280,0.0,0.0,194.27167810499668,0.9501266963779926,0.9501266963779926,0.9501266963779926,0.0,0.0,0.0,0.0,194.27167810499668,0.9501266963779926,0.04987330362200737,l1,False,False,KEEP,physmem_rule,proposal_keep_validated|prev=INSERT,0.5874825919445507,0.9501266963779926,Walk,depth,physmem_keep,0 28 36 37 38 39 40 41 42,0 28 36 40 41 42 43 44 45,0.6666666865348816,5.333333313465118,1.862645149230957e-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,None,Walk,False,True,locomotion,True
51,36,42,46,0.9102974608540535,40,40-41-42,9,225280,0.0,0.0,183.7631978560239,0.9102974608540535,0.9102974608540535,0.9102974608540535,0.0,0.0,0.0,0.0,183.7631978560239,0.9102974608540535,0.0897025391459465,l1,True,False,KEEP,physmem_rule,proposal_keep_validated|prev=KEEP,0.5491291925561276,0.9102974608540535,Walk,depth,physmem_keep,0 28 36 40 41 42 43 44 45,0 28 36 43 44 45 46 47 48,-0.3333333134651184,6.333333313465118,1.862645149230957e-09,0.0,-1.0,1.0,0.0,0.0,1.4142135623730951,0.0,1.0,1.4142135623730951,None,Walk,False,True,locomotion,True
54,36,45,49,0.9668533019721508,28,28-43,9,225280,0.0,0.0,172.39989410154521,0.9668533019721508,0.9668533019721508,0.9668533019721508,0.0,0.0,0.0,0.0,172.39989410154521,0.9668533019721508,0.0331466980278492,l1,True,False,INSERT,physmem_rule,pose_forward_progression_preserve_progression|prev=KEEP,0.4863817662097688,0.9668533019721508,Walk,depth,physmem_insert,0 28 36 43 44 45 46 47 48,0 36 44 45 46 47 48 49 50,0.6666666865348816,7.333333313465118,1.862645149230957e-09,0.0,1.0,1.0,0.0,0.0,1.4142135623730951,0.0,1.0,1.4142135623730951,None,Walk,False,True,locomotion,True
57,44,47,51,0.9215133637189865,36,36-45,9,225280,0.0,0.0,187.12903000414371,0.9215133637189865,0.9215133637189865,0.9215133637189865,0.0,0.0,0.0,0.0,187.12903000414371,0.9215133637189865,0.07848663628101349,l1,False,False,INSERT,physmem_rule,pose_lateral_motion_preserve_progression|prev=INSERT,0.49835599444274015,0.9215133637189865,Left,depth,physmem_insert,0 36 44 45 46 47 48 49 50,0 44 46 47 48 49 50 51 52,0.3333333432674408,7.333333313465118,1.862645149230957e-09,0.0,-0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,1.0,0.3333333432674408,None,Left,False,True,lateral_motion,True
60,46,49,53,0.9520542733371258,47,47-48-49,9,225280,0.0,0.0,147.36305200494826,0.9520542733371258,0.9520542733371258,0.9520542733371258,0.0,0.0,0.0,0.0,147.36305200494826,0.9520542733371258,0.04794572666287422,l1,False,False,KEEP,physmem_rule,proposal_keep_validated|prev=INSERT,0.5744535283093388,0.9520542733371258,Viewpoint Locomotion,depth,physmem_keep,0 44 46 47 48 49 50 51 52,0 44 46 50 51 52 53 54 55,0.6666666865348816,7.333333313465118,-0.11979166232049465,0.0,0.3333333432674408,0.0,-0.1197916641831398,0.0,0.3333333432674408,0.1197916641831398,1.0,0.3333333432674408,Turn Left,Right,True,True,viewpoint_locomotion,True
63,46,52,56,0.9322202056646347,50,50-51-52,9,225280,0.0,0.0,135.0668619852513,0.9322202056646347,0.9322202056646347,0.9322202056646347,0.0,0.0,0.0,0.0,135.0668619852513,0.9322202056646347,0.0677797943353653,l1,True,False,KEEP,physmem_rule,pose_viewpoint_change_protect_memory|prev=KEEP,0.5398324637495049,0.9322202056646347,Turn Left,depth,physmem_keep,0 44 46 50 51 52 53 54 55,0 44 46 53 54 55 56 57 58,0.6666666865348816,7.333333313465118,-0.29947916232049465,0.0,0.0,0.0,-0.1796875,0.0,0.0,0.1796875,1.0,0.0,Turn Left,None,True,False,viewpoint_change,True
66,46,55,59,0.9279235601425171,44,44-53,9,225280,0.0,0.0,55.716143222525716,0.9279235601425171,0.9279235601425171,0.9279235601425171,0.0,0.0,0.0,0.0,55.716143222525716,0.9279235601425171,0.07207643985748291,l1,True,False,INSERT,physmem_rule,pose_lateral_motion_preserve_progression|prev=KEEP,0.5576455630511474,0.9279235601425171,Viewpoint Locomotion,depth,physmem_insert,0 44 46 53 54 55 56 57 58,0 46 54 55 56 57 58 59 60,0.0,7.333333313465118,-0.23958333022892475,0.0,-0.6666666865348816,0.0,0.0598958320915699,0.0,0.6666666865348816,0.0598958320915699,1.0,0.6666666865348816,Turn Right,Left,True,True,viewpoint_locomotion,True
69,54,57,61,0.9755090288817883,55,55-56-57,9,225280,0.0,0.0,139.9941670242697,0.9755090288817883,0.9755090288817883,0.9755090288817883,0.0,0.0,0.0,0.0,139.9941670242697,0.9755090288817883,0.024490971118211746,l1,False,False,KEEP,physmem_rule,proposal_keep_validated|prev=INSERT,0.5845608894718285,0.9755090288817883,Viewpoint Locomotion,depth,physmem_keep,0 46 54 55 56 57 58 59 60,0 46 54 58 59 60 61 62 63,0.3333333432674408,7.333333313465118,-0.29947916232049465,0.0,0.3333333432674408,0.0,-0.0598958320915699,0.0,0.3333333432674408,0.0598958320915699,1.0,0.3333333432674408,Turn Left,Right,True,True,viewpoint_locomotion,True
72,54,60,64,0.9734789486974478,58,58-59-60,9,225280,0.0,0.0,129.5999069698155,0.9734789486974478,0.9734789486974478,0.9734789486974478,0.0,0.0,0.0,0.0,129.5999069698155,0.9734789486974478,0.026521051302552223,l1,True,False,KEEP,physmem_rule,proposal_keep_validated|prev=KEEP,0.6060982564812732,0.9734789486974478,Viewpoint Locomotion,depth,physmem_keep,0 46 54 58 59 60 61 62 63,0 46 54 61 62 63 64 65 66,0.6666666865348816,7.333333313465118,-0.35937499441206455,0.0,0.3333333432674408,0.0,-0.0598958320915699,0.0,0.3333333432674408,0.0598958320915699,1.0,0.3333333432674408,Turn Left,Right,True,True,viewpoint_locomotion,True
75,54,63,67,0.9450355134904385,61,61-62-63,9,225280,0.0,0.0,144.81211104430258,0.9450355134904385,0.9450355134904385,0.9450355134904385,0.0,0.0,0.0,0.0,144.81211104430258,0.9450355134904385,0.05496448650956154,l1,True,False,KEEP,physmem_rule,pose_viewpoint_change_protect_memory|prev=KEEP,0.4876953746178231,0.9450355134904385,Turn Right,depth,physmem_keep,0 46 54 61 62 63 64 65 66,0 46 54 64 65 66 67 68 69,0.6666666865348816,7.333333313465118,-0.17968749441206455,0.0,0.0,0.0,0.1796875,0.0,0.0,0.1796875,1.0,0.0,Turn Right,None,True,False,viewpoint_change,True
78,54,66,70,0.9109617993235588,64,64-65-66,9,225280,0.0,0.0,129.02371888048947,0.9109617993235588,0.9109617993235588,0.9109617993235588,0.0,0.0,0.0,0.0,129.02371888048947,0.9109617993235588,0.08903820067644119,l1,True,False,KEEP,physmem_rule,pose_viewpoint_change_protect_memory|prev=KEEP,0.44628685237348686,0.9109617993235588,Turn Right,depth,physmem_keep,0 46 54 64 65 66 67 68 69,0 46 54 67 68 69 70 71 72,0.6666666865348816,7.333333313465118,5.587935447692871e-09,0.0,0.0,0.0,0.1796875,0.0,0.0,0.1796875,1.0,0.0,Turn Right,None,True,False,viewpoint_change,True
81,54,69,73,0.936768189072609,67,67-68-69,9,225280,0.0,0.0,129.1533389594406,0.936768189072609,0.936768189072609,0.936768189072609,0.0,0.0,0.0,0.0,129.1533389594406,0.936768189072609,0.06323181092739105,l1,True,False,KEEP,physmem_rule,pose_pose_revisit_preserve_memory|prev=KEEP,0.49521518876419435,0.936768189072609,Viewpoint Locomotion,depth,physmem_keep,0 46 54 67 68 69 70 71 72,0 46 54 70 71 72 73 74 75,0.6666666865348816,6.999999970197678,-0.04003905691206455,0.0,0.0,-0.3333333432674408,-0.0400390625,0.0,0.3333333432674408,0.0400390625,1.0,0.3333333432674408,Turn Left,Backward,True,True,viewpoint_locomotion,True
84,54,72,76,0.9354072287678719,46,46-70,9,225280,0.0,0.0,130.97851909697056,0.9354072287678719,0.9354072287678719,0.9354072287678719,0.0,0.0,0.0,0.0,130.97851909697056,0.9354072287678719,0.06459277123212814,l1,True,False,INSERT,physmem_rule,pose_forward_progression_preserve_progression|prev=KEEP,0.490945065173245,0.9354072287678719,Viewpoint Locomotion,depth,physmem_insert,0 46 54 70 71 72 73 74 75,0 54 71 72 73 74 75 76 77,0.6666666865348816,7.999999970197678,5.587935447692871e-09,0.0,0.0,1.0,0.0400390625,0.0,1.0,0.0400390625,1.0,1.0,Turn Right,Walk,True,True,viewpoint_locomotion,True
