frame_index,memory_state,decision,policy,transition,unified_memory_score,geometry_confidence,intent_state,delete_frame,memory_size
72,INSERT,physmem_insert,physmem_rule,action_mode_hybrid_right_insert|mode=Viewpoint Locomotion|view=Revisit|selection=hybrid_locomotion|trajectory=Progressing:right|prev=KEEP,0.4303312932482086,0.9492360427975655,Viewpoint Locomotion,37,9
75,KEEP,physmem_keep,physmem_rule,action_mode_view_rotation_protect|mode=View Rotation Only|view=View Transition|selection=protect_current|trajectory=Idle:none|prev=INSERT,0.5635720473054462,0.9547135196626186,Turn Right,67,9
78,KEEP,physmem_keep,physmem_rule,action_mode_view_rotation_protect|mode=View Rotation Only|view=View Transition|selection=protect_current|trajectory=Idle:none|prev=KEEP,0.5601641552959635,0.9652112312614918,Turn Right,70,9
81,KEEP,physmem_keep,physmem_rule,view_revisit_retrieve_memory|mode=Viewpoint Locomotion|view=Revisit|selection=current_window|trajectory=Starting:backward|prev=KEEP,0.5897848649094662,0.9736757185310125,Viewpoint Locomotion,73,9
84,INSERT,physmem_insert,physmem_rule,pose_forward_progression_preserve_progression|mode=Viewpoint Locomotion|view=Known View|selection=current_window|trajectory=Starting:forward|prev=KEEP,0.54294536698994,0.949851006269455,Viewpoint Locomotion,65,9
87,KEEP,physmem_keep,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|view=Novel View|selection=orb_locomotion|trajectory=Progressing:forward|prev=INSERT,0.6313850035116,0.927496887743473,Walk,78,9
90,KEEP,physmem_keep,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|view=Novel View|selection=orb_locomotion|trajectory=Progressing:forward|prev=KEEP,0.5994465844662157,0.9566582031548023,Walk,81,9
93,INSERT,physmem_insert,physmem_rule,action_mode_hybrid_forward_insert|trajectory_progress_bypasses_insert_hysteresis|mode=Viewpoint Locomotion|view=Novel View|selection=hybrid_locomotion|trajectory=Progressing:forward|prev=KEEP,0.4967974678756367,0.9526979848742485,Viewpoint Locomotion,64,9
96,INSERT,physmem_insert,physmem_rule,trajectory_forward_progress|trajectory_progress_bypasses_insert_hysteresis|mode=Viewpoint Locomotion|view=Novel View|selection=hybrid_locomotion|trajectory=Progressing:forward|prev=INSERT,0.5963050985979717,0.9676542021334171,Viewpoint Locomotion,84,9
99,KEEP,physmem_keep,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|view=Novel View|selection=orb_locomotion|trajectory=Progressing:forward|prev=INSERT,0.6459480311391961,0.985563256777823,Walk,90,9
102,KEEP,physmem_keep,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|view=Novel View|selection=orb_locomotion|trajectory=Progressing:forward|prev=KEEP,0.5739054253608022,0.9647294096648693,Walk,93,9
105,INSERT,physmem_insert,physmem_rule,action_mode_locomotion_orb_insert|mode=Locomotion Only|view=Known View|selection=orb_locomotion|trajectory=Progressing:forward|prev=KEEP,0.5750846252826812,0.9673441797494888,Walk,87,9
108,KEEP,physmem_keep,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|view=Known View|selection=orb_locomotion|trajectory=Starting:right|prev=INSERT,0.6212954950614712,0.9651921726763248,Right,99,9
111,KEEP,physmem_keep,physmem_rule,action_mode_view_rotation_protect|mode=View Rotation Only|view=View Transition|selection=protect_current|trajectory=Idle:none|prev=KEEP,0.5993526753276205,0.9852442145347595,Turn Left,102,9
114,KEEP,physmem_keep,physmem_rule,action_mode_view_rotation_protect|mode=View Rotation Only|view=View Transition|selection=protect_current|trajectory=Idle:none|prev=KEEP,0.6175489761174737,0.9778077900409698,Turn Left,105,9
117,KEEP,physmem_keep,physmem_rule,view_revisit_retrieve_memory|mode=Viewpoint Locomotion|view=Revisit|selection=current_window|trajectory=Starting:left|prev=KEEP,0.6002992006168181,0.981968192383647,Viewpoint Locomotion,108,9
