frame_index,estimator,unified_memory_score,evidence_confidence,intent_state,intent_confidence,intent_score,mode,appearance_score,appearance_weight,appearance_contribution,semantic_score,semantic_weight,semantic_contribution,geometry_score,geometry_weight,geometry_contribution,intent_weight,intent_contribution
45,orb,0.3861566600357156,0.9285154640224266,Walk,1.0,0.0,weighted,0.8437978560490046,0.45764119601328906,0.3861566600357156,0.0,0.0,0.0,0.0,0.0,0.0,0.542358803986711,0.0
48,orb,0.3987484806034099,0.9359304766895156,Viewpoint Locomotion,1.0,0.0,weighted,0.8615664845173042,0.4628180039138943,0.3987484806034099,0.0,0.0,0.0,0.0,0.0,0.0,0.5371819960861056,0.0
51,orb,0.3530886111900028,0.9097486509514342,Turn Left,1.0,0.0,weighted,0.7964285714285714,0.4433399602385686,0.3530886111900028,0.0,0.0,0.0,0.0,0.0,0.0,0.5566600397614314,0.0
54,orb,0.5810601524579739,0.6703297631767393,Turn Right,0.598958320915699,0.401041679084301,weighted,0.7289719626168224,0.5489534892431495,0.40017170243893135,0.0,0.0,0.0,0.0,0.0,0.0,0.4510465107568506,0.18088845001904258
57,orb,0.389002557544757,0.9301790281329922,Turn Right,1.0,0.0,weighted,0.8478260869565217,0.4588235294117647,0.389002557544757,0.0,0.0,0.0,0.0,0.0,0.0,0.5411764705882353,0.0
60,orb,0.6851935186748218,0.7654094773746818,Turn Right,0.598958320915699,0.401041679084301,weighted,0.8788501026694046,0.594698263078884,0.5226506295641937,0.0,0.0,0.0,0.0,0.0,0.0,0.40530173692111615,0.16254288911062806
63,orb,0.37644808743169395,0.9228961748633879,Walk,1.0,0.0,weighted,0.83,0.45355191256830596,0.37644808743169395,0.0,0.0,0.0,0.0,0.0,0.0,0.5464480874316939,0.0
66,orb,0.3555555555555556,0.9111111111111112,Walk,1.0,0.0,weighted,0.8,0.4444444444444445,0.3555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
69,orb,0.36795083792357025,0.9180510383243718,Backward,1.0,0.0,weighted,0.8178506375227687,0.44989979959919835,0.36795083792357025,0.0,0.0,0.0,0.0,0.0,0.0,0.5501002004008015,0.0
72,orb,0.35464317073909224,0.9106064734913858,Backward,1.0,0.0,weighted,0.7986798679867987,0.4440366972477064,0.35464317073909224,0.0,0.0,0.0,0.0,0.0,0.0,0.5559633027522936,0.0
75,orb,0.342714589531284,0.8455350059333877,Viewpoint Locomotion,0.9428090696799624,0.057190930320037636,weighted,0.7177615571776156,0.43223789796636924,0.3102437467155205,0.0,0.0,0.0,0.0,0.0,0.0,0.5677621020336308,0.03247084281576348
78,orb,0.4012839338085419,0.9374402856000729,Viewpoint Locomotion,1.0,0.0,weighted,0.8651275820170109,0.4638436482084691,0.4012839338085419,0.0,0.0,0.0,0.0,0.0,0.0,0.536156351791531,0.0
81,orb,0.4378545238865523,0.9597999568640138,Viewpoint Locomotion,1.0,0.0,weighted,0.9159090909090909,0.4780545670225385,0.4378545238865523,0.0,0.0,0.0,0.0,0.0,0.0,0.5219454329774614,0.0
84,orb,0.42578308847251634,0.74911613951136,Turn Right,0.80078125,0.19921875,weighted,0.6890756302521008,0.46251129177958444,0.31870525988173043,0.0,0.0,0.0,0.0,0.0,0.0,0.5374887082204155,0.1070778285907859
87,orb,0.40158992263934895,0.9376228670456632,Walk,1.0,0.0,weighted,0.8655569782330346,0.4639670555936857,0.40158992263934895,0.0,0.0,0.0,0.0,0.0,0.0,0.5360329444063143,0.0
90,orb,0.40363232023721274,0.9388435878428465,Walk,1.0,0.0,weighted,0.868421052631579,0.4647887323943662,0.40363232023721274,0.0,0.0,0.0,0.0,0.0,0.0,0.5352112676056338,0.0
