frame_index,estimator,unified_memory_score,evidence_confidence,intent_state,intent_confidence,intent_score,mode,appearance_score,appearance_weight,appearance_contribution,semantic_score,semantic_weight,semantic_contribution,geometry_score,geometry_weight,geometry_contribution,intent_weight,intent_contribution
9,depth,0.7499934439318996,0.7888185094457592,Turn Right,0.598958320915699,0.401041679084301,weighted,0.843687374749499,0.27632159773149967,0.23312904337667606,0.6623972058296204,0.21694606287319038,0.14370446586293845,0.9482377022504807,0.3105635627093452,0.29448807910623254,0.1961687766859647,0.07867185558605255
12,depth,0.5595831022790092,0.8569567518481602,Turn Right,1.0,0.0,weighted,0.7751004016064257,0.23049443520821747,0.17865632929793562,0.6923018097877502,0.2058723157799115,0.14252577679962794,0.8953705206513405,0.26625959944272004,0.2384009961814456,0.297373649569151,0.0
15,depth,0.7741363215879865,0.81181905528328,Turn Right,0.598958320915699,0.401041679084301,weighted,0.9210174029451138,0.2927732013218221,0.2696492135333516,0.7008779644966125,0.22279523138806967,0.15615226827482206,0.9249854758381844,0.29403457314853,0.27197770955667044,0.1903969941415783,0.07635713022314237
18,depth,0.6060903086006839,0.8902926726274126,Walk,1.0,0.0,weighted,0.8374331550802139,0.23800048238815888,0.19930949487692876,0.7454274296760559,0.21185223772430314,0.15792046903794807,0.9357589855790138,0.26594491586080926,0.24886034468580706,0.2842023640267287,0.0
21,depth,0.5755584084626104,0.8684725308463945,Walk,1.0,0.0,weighted,0.8220720720720721,0.2407965195272099,0.19795209375547662,0.690907895565033,0.20237667987745878,0.1398236460055734,0.900989942252636,0.2639126782115472,0.2377826687015604,0.2929141223837841,0.0
24,depth,0.6016495415479113,0.8887496068134303,Backward,1.0,0.0,weighted,0.8744186046511628,0.25104563846473293,0.21951897689009206,0.668212354183197,0.19184381049722196,0.1281924042478238,0.9404751807451248,0.2700104857725261,0.25393816040999545,0.287100065265519,0.0
27,depth,0.521411864854049,0.8343907009745404,Backward,1.0,0.0,weighted,0.7123893805309734,0.2229627991831819,0.15883633039155878,0.5692455768585205,0.17816181811191745,0.10141782692528126,0.9134692624211311,0.28589654658440933,0.26115770753720896,0.3129788361204914,0.0
30,depth,0.5839028989847195,0.8409990857553207,Viewpoint Locomotion,0.9428090696799624,0.057190930320037636,weighted,0.8066914498141264,0.24838927173674238,0.20037350173558774,0.5628448724746704,0.17330619781200862,0.09754450480657,0.9353449940681458,0.2880031292667432,0.26938228523560936,0.2903014011845059,0.01660260720695237
33,depth,0.5355650236388511,0.8439570440192083,Viewpoint Locomotion,1.0,0.0,weighted,0.7574750830564784,0.23359927125156638,0.17694562739321307,0.5693243741989136,0.17557509401098556,0.09995918052271978,0.9158265963196754,0.2824336143570907,0.2586602157229182,0.30839202038035735,0.0
36,depth,0.5519961573409531,0.8545449510575178,Viewpoint Locomotion,1.0,0.0,weighted,0.7613636363636364,0.23034964976147543,0.17537984697748696,0.6091310977935791,0.18429187885269419,0.1122579144799829,0.9347572475671768,0.2828096776692656,0.2643583958834832,0.30254879371656473,0.0
39,depth,0.7199032773905046,0.8614673050711352,Turn Right,0.80078125,0.19921875,weighted,0.900100908173562,0.26451448482415235,0.23808972801528142,0.7251395583152771,0.21309823704387723,0.15452596148776135,0.9768199417740107,0.2870600632862468,0.2804059943049154,0.23532721484572358,0.046881593582546496
42,depth,0.570133715476291,0.8677438639283043,Walk,1.0,0.0,weighted,0.8411214953271028,0.25032629309047844,0.2105548259639538,0.5943037867546082,0.17687083820163257,0.10511500890969185,0.9246751889586449,0.2751927202558757,0.25446388060264535,0.2976101484520133,0.0
45,depth,0.5447260842593483,0.8495620427294437,Walk,1.0,0.0,weighted,0.7366666666666667,0.22456248940630363,0.16542770052931036,0.6096702218055725,0.18584940641477737,0.11330684883133131,0.9341159984469414,0.28475214570882357,0.26599153489870664,0.3048359584700954,0.0
48,depth,0.6275837291096602,0.9058508654993505,Viewpoint Locomotion,1.0,0.0,weighted,0.887920298879203,0.24707903891139366,0.21938649407699087,0.7749758958816528,0.21565032331802222,0.16712380251055237,0.9307728707790375,0.2590035013808939,0.24107343252211702,0.2782671363896902,0.0
51,depth,0.6553506933575237,0.9270345540798182,Turn Left,1.0,0.0,weighted,0.9354317998385795,0.2541417228225499,0.23773224919397523,0.7887445092201233,0.2142891533884345,0.16901939312055647,0.9565723277628422,0.25988526306672105,0.24859905104299196,0.2716838607222945,0.0
54,depth,0.7414839114446748,0.7806390278318364,Turn Right,0.598958320915699,0.401041679084301,weighted,0.7831513260530422,0.25867549617339947,0.2025820578456264,0.6855760812759399,0.22644631642577004,0.15524617823455095,0.9598578065633774,0.3170417850405018,0.30431503237791385,0.19783640236032876,0.07934064298658361
57,depth,0.5965819484842578,0.8852679328196251,Turn Right,1.0,0.0,weighted,0.8844221105527639,0.2553202675528876,0.22581088989602122,0.6540316343307495,0.18880976614324138,0.12348755992827078,0.9255176782608032,0.2671839819685037,0.24728349865996585,0.28868598433536724,0.0
60,depth,0.7431799354359615,0.7820787402520745,Turn Right,0.598958320915699,0.401041679084301,weighted,0.8467153284671532,0.2778399957364739,0.23525138325132094,0.6895782351493835,0.22627724746724293,0.15603586496292168,0.912240706384182,0.29934140253639147,0.2730714124998295,0.19654135425989175,0.07882127472188942
63,depth,0.4922073499605222,0.81832872038201,Walk,1.0,0.0,weighted,0.5925925925925926,0.19325710839791865,0.11452273090247031,0.5469536781311035,0.1783732830691888,0.0975619232550133,0.9267967864871025,0.30224823811140483,0.28012269580303856,0.32612137042148776,0.0
66,depth,0.48627461152905155,0.8186398561717605,Walk,1.0,0.0,weighted,0.6038647342995169,0.20070365014656336,0.12119785636869768,0.46623164415359497,0.154959194469282,0.07224688001413,0.9386417977511883,0.31197191074144576,0.2928298751462239,0.3323652446427089,0.0
69,depth,0.5384546702462654,0.8478134199849059,Backward,1.0,0.0,weighted,0.7205882352941176,0.22292027554696162,0.1606337279676635,0.5579934120178223,0.17262014430423164,0.09632090330332706,0.9539113752543926,0.2951008304101661,0.2815000389752748,0.3093587497386406,0.0
72,depth,0.6693527839208404,0.9372377578604405,Backward,1.0,0.0,weighted,0.935856318152662,0.25070184539953605,0.23462090598968768,0.8350399136543274,0.22369464550781545,0.18679395746978159,0.96204923838377,0.25771853515304843,0.2479379204613711,0.26788497393960015,0.0
75,depth,0.5153250015456402,0.800359039370628,Viewpoint Locomotion,0.9428090696799624,0.057190930320037636,weighted,0.5764705882352941,0.1967902713069756,0.11344380345931533,0.4509109854698181,0.15392787936942054,0.0694077717777447,0.9591746367514133,0.3274342886684048,0.31406666489347457,0.321847560655199,0.018406761415105572
78,depth,0.5141744239241568,0.8353665082350961,Viewpoint Locomotion,1.0,0.0,weighted,0.6490066225165563,0.2084557898176957,0.13528918809360382,0.5004699230194092,0.16074697770953938,0.08044902755989586,0.9639252126216888,0.30960514816182555,0.29843620827065714,0.3211920843109393,0.0
81,depth,0.49244705066871397,0.8234404576746874,Viewpoint Locomotion,1.0,0.0,weighted,0.5747126436781609,0.19022609598044452,0.10932534251749684,0.48732858896255493,0.1613025499921297,0.07860734408372655,0.95916698127985,0.3174779470214523,0.30451436406749055,0.33099340700597346,0.0
84,depth,0.7161350205111531,0.8576483576078545,Turn Right,0.80078125,0.19921875,weighted,0.8204895738893926,0.24103260133612986,0.19776473636373304,0.8023343086242676,0.23569918705024587,0.18910954428526094,0.9804554358124733,0.2880252616346921,0.2823959334210437,0.23524294997893216,0.04686480644111539
87,depth,0.6242298888955133,0.9049421267119204,Walk,1.0,0.0,weighted,0.8696774193548387,0.24412909456549464,0.21231356095115275,0.7144391536712646,0.20055181361072064,0.14328206798328047,0.9782503824681044,0.27460685400737767,0.2686342599610801,0.2807122378164071,0.0
90,depth,0.5389285915980964,0.8452791309093769,Walk,1.0,0.0,weighted,0.6989247311827957,0.21411596833584126,0.14965094561107187,0.631664514541626,0.19351076469362533,0.12223388323877765,0.9336452558636665,0.2860227276592528,0.26704376274824687,0.30635053931128053,0.0
93,depth,0.5909311612155361,0.8810726300827342,Viewpoint Locomotion,1.0,0.0,weighted,0.7893462469733656,0.22902207954166237,0.1807777189602468,0.6865032911300659,0.19918307327064302,0.13673983533769749,0.9707449935376644,0.28165337832049664,0.27341360691759187,0.29014146886719805,0.0
96,depth,0.6294170633503651,0.9074057817395214,Turn Left,1.0,0.0,weighted,0.8346368715083798,0.23201963423094946,0.19365214164303826,0.7972663640975952,0.22163105477027298,0.17669898520781052,0.9653650484979153,0.2683605926096212,0.25906593649951626,0.27798871838915634,0.0
99,depth,0.8115941320324135,0.8476096067350446,Turn Right,0.598958320915699,0.401041679084301,weighted,0.9334155363748459,0.2835863040933914,0.2647038621438931,0.7999950051307678,0.24305105063850307,0.19443962650258778,0.9591001644730568,0.29138969762021594,0.27947190691330337,0.18197294764788952,0.07297873647262922
102,depth,0.5341360882380913,0.8442441563018339,Turn Right,1.0,0.0,weighted,0.672463768115942,0.2085364399732993,0.1402332002139288,0.5951113700866699,0.1845488372603441,0.10982711138990525,0.9571071676909924,0.2968066547026141,0.2840757766342573,0.3101080680637425,0.0
105,depth,0.7301175881778019,0.7698519348572501,Turn Right,0.598958320915699,0.401041679084301,weighted,0.8003731343283582,0.26827466614291196,0.2147198354016963,0.6457790732383728,0.21645674729010606,0.13978323766119735,0.9382987730205059,0.3145055465731183,0.2951001684577005,0.20076303999386375,0.08051434665720779
108,depth,0.5381802455038792,0.8467005233255743,Walk,1.0,0.0,weighted,0.7631578947368421,0.23544968570603048,0.17968528645986537,0.5525630712509155,0.17047691225634157,0.09419924621373695,0.9255570694804192,0.2855531242159329,0.2642957128302769,0.3085202778216951,0.0
111,depth,0.49841452948171794,0.8205563104713138,Walk,1.0,0.0,weighted,0.6470588235294118,0.2084446818167974,0.1348759705873395,0.5457697510719299,0.17581523962055995,0.09595463956236472,0.9113946557044983,0.29359829757304673,0.26758391933201375,0.32214178098959595,0.0
114,depth,0.48785420289266823,0.8157181175395858,Backward,1.0,0.0,weighted,0.5811965811965812,0.19055338629051619,0.1107489766474795,0.5454418063163757,0.17883068583097272,0.09754173230444206,0.9234075471758842,0.30275201323159356,0.27956349394074664,0.3278639146469175,0.0
117,depth,0.6017198426220546,0.8886354309863592,Backward,1.0,0.0,weighted,0.8558394160583942,0.24555366960375707,0.21015450920467532,0.6785634756088257,0.19469043884683368,0.132109820851715,0.9509427659213543,0.27284030318510455,0.25945551256566424,0.28691558836430464,0.0
